Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDC,tradecount
1556409600000,2019-04-28,ETHUSDC,155.78,156.13,151.57,153.48,4839.34433,747867.3619633,1902
1556323200000,2019-04-27,ETHUSDC,153.06,160.08,152.02,155.66,6821.58633,1057193.2151702,2600
1556236800000,2019-04-26,ETHUSDC,152.2,155.7,140,153.06,22685.09613,3438885.9025521,8472
1556150400000,2019-04-25,ETHUSDC,165.5,166.21,143.2,152.19,16998.9101,2620792.2768696,4802
1556064000000,2019-04-24,ETHUSDC,170.16,170.93,160.27,165.37,4623.47213,765735.104792,2292
1555977600000,2019-04-23,ETHUSDC,171.52,176.79,168.84,170.26,7008.46092,1216197.0465448,2379
1555891200000,2019-04-22,ETHUSDC,170.1,173.48,168.5,171.4,2765.41057,473805.4827139,1274
1555804800000,2019-04-21,ETHUSDC,173.99,174.34,166.09,170.29,2110.46578,358015.6326289,1266
1555718400000,2019-04-20,ETHUSDC,173.6,177.89,170.9,173.8,3049.14191,530616.6196964,1310
1555632000000,2019-04-19,ETHUSDC,173.98,174.44,168.5,173.6,3371.2329,580382.7897922,1592
1555545600000,2019-04-18,ETHUSDC,166.59,176.49,166.14,174.02,6026.70948,1039771.3516665,2238
1555459200000,2019-04-17,ETHUSDC,167.01,168.25,164.53,166.5,3945.7159,655104.3213324,1438
1555372800000,2019-04-16,ETHUSDC,159.89,167.99,159.66,166.55,4362.72303,712566.7544427,1788
1555286400000,2019-04-15,ETHUSDC,168.15,169.37,155.52,160.71,5687.30779,930854.679761,2072
1555200000000,2019-04-14,ETHUSDC,164.08,169.38,161.97,168.57,2523.79335,417137.3081637,1368
1555113600000,2019-04-13,ETHUSDC,164,166.28,162.01,164.46,1626.55666,266659.6305923,932
1555027200000,2019-04-12,ETHUSDC,164.86,167.44,159.2,164.1,6118.5708,1003926.8335227,2321
1554940800000,2019-04-11,ETHUSDC,177.91,177.91,160.29,164.84,8881.78908,1484519.1951293,3430
1554854400000,2019-04-10,ETHUSDC,175.65,185.28,168,177.74,10313.38016,1848473.992726,3616
1554768000000,2019-04-09,ETHUSDC,180.4,180.89,173.68,175.66,5367.90588,951076.1210482,2230
1554681600000,2019-04-08,ETHUSDC,174.52,187.42,174,181,16106.20936,2908378.3055143,5867
1554595200000,2019-04-07,ETHUSDC,165.45,180,162,175.2,7287.40356,1246639.5965146,2777
1554508800000,2019-04-06,ETHUSDC,166.04,173.44,153,165.39,5107.09281,846657.5398732,2872
1554422400000,2019-04-05,ETHUSDC,157.97,168.49,156.36,166,8500.44988,1391561.8950495,3030
1554336000000,2019-04-04,ETHUSDC,161.08,164.97,153.24,157.56,9667.48213,1541011.5966715,4592
1554249600000,2019-04-03,ETHUSDC,164.82,180,149.33,161.08,31178.53919,5266488.5706278,11783
1554163200000,2019-04-02,ETHUSDC,141,167.43,140.72,165,24517.78013,3779172.2212486,8528
1554076800000,2019-04-01,ETHUSDC,140.88,142.98,138.19,140.99,2912.73727,411241.0044858,1290
1553990400000,2019-03-31,ETHUSDC,141.99,141.99,140,140.98,2209.62949,311330.1763876,817
1553904000000,2019-03-30,ETHUSDC,142.93,145.41,139.82,141.82,2943.5744,418665.7479844,1194
1553817600000,2019-03-29,ETHUSDC,137.13,143.05,137.01,143.05,3779.01885,527007.8287421,1135
1553731200000,2019-03-28,ETHUSDC,139.12,139.12,136.88,137.04,4802.55243,661058.6278318,1521
1553644800000,2019-03-27,ETHUSDC,133.2,139.67,133.1,139.36,3515.23642,483008.5558295,1265
1553558400000,2019-03-26,ETHUSDC,133.12,134.57,131.52,133.29,4726.06039,627231.9050892,1104
1553472000000,2019-03-25,ETHUSDC,135.31,135.84,130.75,133.02,1300.0507,173705.1570467,559
1553385600000,2019-03-24,ETHUSDC,136.42,136.44,134.18,135.56,2536.19535,342879.7584226,786
1553299200000,2019-03-23,ETHUSDC,135.29,137.82,135.24,136.42,1345.86851,183447.1221228,629
1553212800000,2019-03-22,ETHUSDC,134.65,136.85,134.11,135.88,1665.8864,225946.4834451,640
1553126400000,2019-03-21,ETHUSDC,138.75,138.99,131.73,134.64,2246.85457,305858.0933571,875
1553040000000,2019-03-20,ETHUSDC,138,139.41,135.3,138.45,3116.82257,428237.5071677,1030
1552953600000,2019-03-19,ETHUSDC,137.08,138.69,136.21,138,2741.37502,376855.8082422,881
1552867200000,2019-03-18,ETHUSDC,137.77,141.19,130.7,137.19,5882.90388,806774.3574667,1398
1552780800000,2019-03-17,ETHUSDC,140.17,140.24,135.6,138.36,1588.11366,219090.3123436,850
1552694400000,2019-03-16,ETHUSDC,135.76,143.61,135.76,140.42,5310.04663,746192.4286128,1987
1552608000000,2019-03-15,ETHUSDC,131.71,136.71,131.54,135.46,2036.98239,274580.9706743,819
1552521600000,2019-03-14,ETHUSDC,131.12,134.5,128.86,131.4,3122.61114,410338.284392,1126
1552435200000,2019-03-13,ETHUSDC,132.87,132.87,130,131.31,2791.09621,367083.4908305,1096
1552348800000,2019-03-12,ETHUSDC,132.19,134.15,130.25,132.87,4252.83537,563836.8255557,1757
1552262400000,2019-03-11,ETHUSDC,134.98,135.47,130.38,131.65,2403.37574,318976.404126,1286
1552176000000,2019-03-10,ETHUSDC,136.24,137,133.49,134.72,1483.56536,200309.2385367,1062
1552089600000,2019-03-09,ETHUSDC,132.53,137.72,131.96,136.64,4420.07202,599908.9927688,1443
1552003200000,2019-03-08,ETHUSDC,136.44,138.46,129.8,132.82,4486.56665,602878.2598847,1498
1551916800000,2019-03-07,ETHUSDC,137.45,139.53,134.91,136.25,3378.67911,463834.8496294,1643
1551830400000,2019-03-06,ETHUSDC,136.61,139.72,132.6,137.35,7344.91142,999922.5389874,2315
1551744000000,2019-03-05,ETHUSDC,125.32,137.38,124.66,136.06,9460.9251,1238389.4220987,2843
1551657600000,2019-03-04,ETHUSDC,129.8,130.45,122.15,125.1,4896.18734,616513.4216101,2122
1551571200000,2019-03-03,ETHUSDC,132.64,134.13,127.61,129.83,1717.61934,224764.1248727,921
1551484800000,2019-03-02,ETHUSDC,134.47,135.46,129.72,132.03,2858.83092,379953.5167969,1099
1551398400000,2019-03-01,ETHUSDC,134.91,137.37,134.05,134.78,2905.03804,393824.0949103,1075
1551312000000,2019-02-28,ETHUSDC,134.12,138.74,131.61,134.5,7141.84143,966611.6194673,2475
1551225600000,2019-02-27,ETHUSDC,135.14,139.41,126.29,134.33,6620.7556,880039.1185122,2264
1551139200000,2019-02-26,ETHUSDC,137.26,138.08,133,136,3416.21425,463249.8267971,1543
1551052800000,2019-02-25,ETHUSDC,131.56,141.08,131.26,137.26,8937.24657,1224234.0355903,3256
1550966400000,2019-02-24,ETHUSDC,157.48,165.05,128.5,131.31,17899.96274,2601083.9616935,5546
1550880000000,2019-02-23,ETHUSDC,146.06,159,144.82,157.53,10061.64338,1545344.2620124,3869
1550793600000,2019-02-22,ETHUSDC,144.33,147.67,142.3,146.53,3497.55002,509756.0768974,1362
1550707200000,2019-02-21,ETHUSDC,147.44,148.2,141.7,144.55,4547.187,657286.8157324,2139
1550620800000,2019-02-20,ETHUSDC,142.24,148.07,138.03,147.45,9052.09045,1301413.1274365,3157
1550534400000,2019-02-19,ETHUSDC,144.9,149.11,142.16,142.27,5417.95872,790237.1804817,2913
1550448000000,2019-02-18,ETHUSDC,131.88,146,131.01,145.07,11057.98164,1547871.2933293,5102
1550361600000,2019-02-17,ETHUSDC,121.3,133.92,121.25,132.4,6284.69149,799682.5930979,2149
1550275200000,2019-02-16,ETHUSDC,120.45,123.75,120.4,121.31,1503.35998,183236.2206656,653
1550188800000,2019-02-15,ETHUSDC,119.27,123,118.89,120.4,2228.72846,268735.6371623,1168
1550102400000,2019-02-14,ETHUSDC,120.52,123.04,119,119.5,2822.31376,340872.5654045,1365
1550016000000,2019-02-13,ETHUSDC,120.95,125.07,119.45,120.75,3384.10178,411940.4175495,1598
1549929600000,2019-02-12,ETHUSDC,119.04,122.49,116.4,121.06,6918.85565,823336.6299476,2304
1549843200000,2019-02-11,ETHUSDC,123.85,123.95,118.34,119.75,4705.71919,566445.4313825,1477
1549756800000,2019-02-10,ETHUSDC,118.38,124.67,114.93,124.29,9843.02761,1151034.4588849,2455
1549670400000,2019-02-09,ETHUSDC,118.27,119.75,116.57,117.95,6650.95851,784201.8408056,1909
1549584000000,2019-02-08,ETHUSDC,103.09,121.96,100.87,117.88,19645.31062,2193649.7284351,4474
1549497600000,2019-02-07,ETHUSDC,103.13,104.81,102.7,103.03,5417.68045,561243.3268462,1668
1549411200000,2019-02-06,ETHUSDC,106.3,106.32,100.03,103.33,8319.86228,850509.6624129,3060
1549324800000,2019-02-05,ETHUSDC,106,106.6,105.15,106.08,5050.66339,534958.2032908,1324
1549238400000,2019-02-04,ETHUSDC,106.13,107.79,105.3,106,4106.21288,436454.4708514,1272
1549152000000,2019-02-03,ETHUSDC,109.75,110,104.24,106.02,10101.32708,1075669.5130427,2795
1549065600000,2019-02-02,ETHUSDC,105.74,110,105.07,109.3,6075.93708,649453.2354223,1446
1548979200000,2019-02-01,ETHUSDC,105.83,107.47,103,105.8,5572.53337,586897.0752144,1423
1548892800000,2019-01-31,ETHUSDC,107.75,109.96,104.82,105.52,5127.31621,546529.5743637,1490
1548806400000,2019-01-30,ETHUSDC,103.89,109.35,102.86,107.76,7967.30681,852431.4989926,2102
1548720000000,2019-01-29,ETHUSDC,105.48,105.94,102.08,104.03,5156.54499,538319.4135425,1396
1548633600000,2019-01-28,ETHUSDC,111.24,112.22,100.19,105.47,18747.24161,1993064.3089426,4215
1548547200000,2019-01-27,ETHUSDC,114.86,115.45,108.08,111.47,4521.20634,510579.8303179,1819
1548460800000,2019-01-26,ETHUSDC,115.28,117.72,114.05,115.08,2348.37886,271996.5157408,1052
1548374400000,2019-01-25,ETHUSDC,116.35,117.14,114.13,114.91,4082.08056,471212.2065277,1484
1548288000000,2019-01-24,ETHUSDC,116.51,117.27,113.66,116.2,4017.28984,464948.876408,1636
1548201600000,2019-01-23,ETHUSDC,117.86,119.12,114.65,116.44,4332.63914,507596.9001087,1507
1548115200000,2019-01-22,ETHUSDC,115.75,119.5,111.1,117.94,5822.24569,677558.977302,2157
1548028800000,2019-01-21,ETHUSDC,117.49,118.09,113.57,115.89,4137.45329,481076.7781346,1652
1547942400000,2019-01-20,ETHUSDC,122.99,123.99,115.91,117.31,6474.21764,778027.6766851,2198
1547856000000,2019-01-19,ETHUSDC,119.54,126.35,118.4,123.42,7525.88227,925297.9955603,2015
1547769600000,2019-01-18,ETHUSDC,122.43,122.73,118.13,119.54,5235.16681,628834.1518036,1506
1547683200000,2019-01-17,ETHUSDC,122.12,123.78,117.01,122.4,9688.32351,1172073.2182802,2802
1547596800000,2019-01-16,ETHUSDC,119.74,127.67,119.27,122.12,9472.79327,1155660.6675794,2752
1547510400000,2019-01-15,ETHUSDC,128.36,130.9,117.08,120.16,13896.03865,1728767.2404318,3201
1547424000000,2019-01-14,ETHUSDC,115.13,131.56,114.9,128.5,12273.25551,1498926.7704147,3085
1547337600000,2019-01-13,ETHUSDC,124.34,125.26,113.13,115.45,9317.5062,1090393.2515376,2662
1547251200000,2019-01-12,ETHUSDC,125.52,127.49,123.43,124.25,2799.17382,350964.8263695,1132
1547164800000,2019-01-11,ETHUSDC,126.65,128.68,121.09,125.77,9797.95149,1232010.18107,3463
1547078400000,2019-01-10,ETHUSDC,149.48,150.66,122.3,126.61,43518.93555,5801743.6923314,12280
1546992000000,2019-01-09,ETHUSDC,148.93,153.11,148.12,149.31,8696.1575,1310179.5594855,3567
1546905600000,2019-01-08,ETHUSDC,150.75,153,146.57,148.73,8832.06935,1322701.9889383,3385
1546819200000,2019-01-07,ETHUSDC,156.18,157.39,149,150.37,10410.98743,1591713.7799674,3457
1546732800000,2019-01-06,ETHUSDC,154.2,159.5,148.09,156.33,10517.58212,1614906.9767491,3324
1546646400000,2019-01-05,ETHUSDC,153.06,160.31,152.48,154.35,13948.6142,2185425.4137912,3877
1546560000000,2019-01-04,ETHUSDC,146.57,155.5,145.12,153.07,12625.65771,1900084.3993391,3960
1546473600000,2019-01-03,ETHUSDC,153.07,154.75,143.94,146.5,12993.65139,1921832.0638889,3600
1546387200000,2019-01-02,ETHUSDC,140.47,156.46,138.29,153.26,7495.07586,1117303.3329568,2915
1546300800000,2019-01-01,ETHUSDC,131.01,142.99,130,139.54,4729.44162,635960.7192416,2104
1546214400000,2018-12-31,ETHUSDC,139,139.23,128.23,131.14,5118.41202,682339.0106159,2544
1546128000000,2018-12-30,ETHUSDC,134.02,139.96,126.4,138.65,4553.17138,615314.8417427,2239
1546041600000,2018-12-29,ETHUSDC,137.91,146.99,129.13,135.17,12373.17504,1702961.0409137,3712
1545955200000,2018-12-28,ETHUSDC,114.64,138.87,111.1,136.86,12252.84167,1553812.7088051,3548
1545868800000,2018-12-27,ETHUSDC,130.21,131.7,112.35,114.19,8008.15424,949709.008325,2967
1545782400000,2018-12-26,ETHUSDC,128.7,136.48,123.5,130.3,10640.42378,1392769.0185651,3988
1545696000000,2018-12-25,ETHUSDC,139.23,139.82,121.74,128.47,15686.76978,2003819.2845018,5325
1545609600000,2018-12-24,ETHUSDC,129.52,159.22,129.38,139.42,19947.23599,2872128.6947326,7159
1545523200000,2018-12-23,ETHUSDC,116.14,132.8,116.14,129.62,12611.80282,1594201.4642787,4228
1545436800000,2018-12-22,ETHUSDC,107.69,116.92,105.73,116.92,4796.24408,532544.7925752,2089
1545350400000,2018-12-21,ETHUSDC,114.29,118.63,105.01,107.68,11877.54343,1343647.0197765,4330
1545264000000,2018-12-20,ETHUSDC,99.12,117.96,98.7,114.53,47390.74465,5212204.5295755,8530
1545177600000,2018-12-19,ETHUSDC,101.2,107.85,97.81,99.12,39668.99793,4082711.1738468,5893
1545091200000,2018-12-18,ETHUSDC,93.88,101.17,91.33,100.78,18839.45636,1806924.8569753,2806
1545004800000,2018-12-17,ETHUSDC,83.79,96.72,83.47,93.88,9297.87544,856345.7098441,1625
1544918400000,2018-12-16,ETHUSDC,82.99,86.59,82.99,83.79,5935.98603,508345.4329646,584
1544832000000,2018-12-15,ETHUSDC,84.19,90.27,81.19,82.98,1803.01131,149267.8757096,491
